Month,Sessions,Score_median,Score_p95,Static_threshold,Static_alert_rate,Adaptive_threshold,Adaptive_alert_rate,Updated_center,Updated_scale
2020-04,664,1.3704108796475705,16.122086144449074,20.96624594653136,0.007530120481927711,20.96624594653136,0.007530120481927711,0.16467971716791266,1.317767525301464
2020-05,1132,0.9712839791959398,16.32237581123486,20.96624594653136,0.01060070671378092,22.675081898022118,0.007950530035335688,0.24370106475515,1.3576490097863494
2020-06,1075,1.2360527277968087,16.465303955511732,20.96624594653136,0.012093023255813953,23.43536776160878,0.010232558139534883,0.33865664938841344,1.394056467984314
2020-07,1123,1.0946980720020358,16.311063249490488,20.96624594653136,0.008014247551202136,24.15224376140126,0.004452359750667854,0.41209196924681085,1.4325991739463262
2020-08,1094,-0.023682404104625528,16.602957576872285,20.96624594653136,0.010054844606946984,24.88407428047723,0.005484460694698354,0.36768238001075826,1.3790741373215836
2020-09,1137,-0.11009815196196845,16.74225869962017,20.96624594653136,0.013192612137203167,23.925337939341393,0.008795074758135445,0.31973056467749794,1.2921981525578863
2020-10,263,-0.10761162329436327,17.360928863146626,20.96624594653136,0.030418250950570342,22.39335095138449,0.026615969581749048,0.2762792548869145,1.1852322360536456
